Mean		Variance		Passed
49.453062999999986	0.8240722372682683	true
49.48683399999999	0.8941805750190187	true
49.49368999999999	0.8175722801801807	true
49.504004999999985	0.7647334203953964	true
49.51200900000006	0.8084207997187194	true
49.49202400000002	0.834828547971971	true
49.57825700000003	0.9118369679189181	false
49.45960400000003	0.828406773957958	true
49.485827999999984	0.8063432736896895	true
49.47995100000001	0.8256436522512517	true
49.56270200000004	0.7860849681641643	false
49.49396199999999	0.8771853699259264	true
49.489356999999956	0.8488058473983991	true
49.42649999999996	0.8332390890890895	false
49.54217699999998	0.8390993410120122	true
49.45452400000002	0.8826577611851856	true
49.51052699999998	0.8218811283993992	true
49.477677000000035	0.811152789460461	true
49.49133299999996	0.8600155236346345	true
49.50817900000002	0.7801905054644658	true
49.526699000000036	0.8762332576566577	true
49.49595899999998	0.8574936850040042	true
49.47592800000008	0.8261728196356354	true
49.45727800000008	0.786300385101101	true
49.48207599999997	0.7744311033273278	true
49.50643099999997	0.8324534326716712	true
49.50455500000002	0.7879599269019024	true
49.489439999999995	0.8977532716716723	true
49.51634999999998	0.8090632307307303	true
49.573981999999965	0.8287802599359371	false
Total successes: 26


boolChi		boolPasses		intChi		intPasses
1.004004	1	102.26740000000002	1
0.732736	1	73.50820000000002	5
2.316484	0	89.09779999999999	3
0.179776	2	103.91060000000004	1
3.247204	0	89.70499999999997	2
0.25	2	99.64659999999996	1
0.891136	1	86.27160000000002	3
1.175056	1	105.8342	1
0.643204	1	94.4072	2
0.001764	5	80.87640000000002	4
0.09	3	84.339	3
0.035344	3	82.5224	3
0.495616	1	86.86820000000002	3
0.001444	5	106.8136	1
4.0E-4	5	87.256	3
0.2601	2	91.625	2
0.1089	2	82.56720000000001	3
0.952576	1	129.8318	0
9.0E-4	5	120.77440000000006	0
0.207936	2	105.72660000000005	1
2.359296	0	92.54320000000001	2
0.0169	3	91.1538	2
0.788544	1	93.13940000000002	2
0.6561	1	92.64620000000005	2
0.085264	3	84.5096	3
1.669264	0	118.41920000000005	0
3.232804	0	94.17319999999998	2
3.818116	0	90.65379999999999	2
0.763876	1	99.34700000000002	1
1.8225	0	109.19800000000006	0
