Mean		Variance		Passed
49.5	0.002603603603603859	true
49.49953	0.11233756666666633	true
49.5	0.0	true
49.5003390000001	0.5595796757547564	true
49.5	1.0519467467467414	true
49.5	0.0	true
49.499891000000794	0.0076525476666666585	true
49.49999999999992	0.3957327327327291	true
49.50103100000006	0.2695391171561582	true
49.5	4.4144144144146936E-4	true
49.50103100000006	0.2695391171561582	true
49.49930300000016	0.517207268459458	true
49.50103100000006	0.2695391171561582	true
49.50103100000006	0.2695391171561582	true
49.499611999999914	0.45713590936536475	true
49.50010499999969	0.5699563202952944	true
49.499891000000794	0.0076525476666666585	true
49.5	0.0	true
49.49930300000016	0.517207268459458	true
49.5	4.4144144144146936E-4	true
49.499514	0.12089686266666609	true
49.5	0.0	true
49.49988800000009	0.04475498844444517	true
49.49953	0.11233756666666633	true
49.5003390000001	0.5595796757547564	true
49.49994099999996	0.27693011163063247	true
49.500026	6.913426666667486E-4	true
49.5	0.0	true
49.50103100000006	0.2695391171561582	true
49.49888399999968	0.927641860404406	true
Total successes: 30


boolChi		boolPasses		intChi		intPasses
1.6E-5	5	0.0	5
1.96E-4	5	0.0636	5
3.6E-5	5	0.0	5
1.44E-4	5	0.007000000000000005	5
4.0E-6	5	0.013199999999999991	5
0.0	5	0.03500000000000001	5
0.0	5	0.0	5
0.001444	5	0.06719999999999995	5
1.44E-4	5	0.007000000000000005	5
4.0E-6	5	0.02519999999999999	5
0.001156	5	0.0	5
3.6E-5	5	0.0	5
4.0E-6	5	0.10020000000000004	5
1.6E-5	5	0.026399999999999986	5
3.6E-5	5	0.0	5
3.6E-5	5	0.0	5
1.96E-4	5	0.025599999999999987	5
3.6E-5	5	0.0	5
4.0E-6	5	0.0	5
1.96E-4	5	0.025599999999999987	5
4.0E-6	5	0.013399999999999987	5
6.4E-5	5	0.0	5
1.6E-5	5	0.026399999999999986	5
3.6E-5	5	0.0	5
1.44E-4	5	0.126	5
3.6E-5	5	0.0	5
1.44E-4	5	0.0	5
1.6E-5	5	0.0	5
1.44E-4	5	0.007000000000000005	5
0.0	5	0.03500000000000001	5
